email,time_homework,time_lectures,module,time_homework_homework-01b,time_lectures_homework-01b,module_homework-01b,time_homework_homework-02,time_lectures_homework-02,module_homework-02,time_homework_homework-03,time_lectures_homework-03,module_homework-03,time_homework_homework-04,time_lectures_homework-04,module_homework-04,time_homework_homework-05,time_lectures_homework-05,module_homework-05,time_homework_homework-06,time_lectures_homework-06,module_homework-06,time_homework_homework-piperider,module_homework-piperider,time_evaluate,module_project-01-eval,time_project,module_project-01-submissions,time_evaluate_project-02-eval,module_project-02-eval,time_project_project-02-submissions,module_project-02-submissions,user_id
aefc02e2f7c37e300c17f029280d752bcd73ab05,4.0,3.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665
af06fd97f3c9ad9d2ccbda8f74aba0c9fadd415b,2.0,2.0,homework-01a,2.0,2.0,homework-01b,,,,4.0,4.0,homework-03,,,,,,,,,,,,,,,,,,,,666
af0ff08dfe585ff2c6d82f560e031b874ebb3956,4.0,1.5,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667
af4dc8eee9f2d694f0c9b1dcaeb618ecc0be0fbc,2.0,10.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668
af64d449df750b6991b70f5591e4f7e8927a5d76,2.0,7.0,homework-01a,1.0,2.0,homework-01b,10.0,16.0,homework-02,6.0,4.0,homework-03,6.0,5.0,homework-04,3.0,10.0,homework-05,1.0,10.0,homework-06,,,,,,,,,,,669
afbce58550b8f66b164bad6c9891bbe2319fb670,10.0,30.0,homework-01a,10.0,30.0,homework-01b,12.0,10.0,homework-02,,,,0.0,0.0,homework-04,,,,,,,,,,,,,,,10.0,project-02-submissions,670
afdf019f1c79820c039df3c30b2805cfc75c1357,1.0,2.0,homework-01a,1.0,1.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,671
aff267d9f613ed2069a513601d024bcdd961628e,2.0,4.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672
b02f7252bf89b30cf586398c08a5eb64cfb413ca,1.0,5.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673
b05b9774f5b5bdaafc87106859a36bf060cd34ab,,,,,,,,,,,,,,,,1.0,5.0,homework-05,,,,,,0.5,project-01-eval,24.0,project-01-submissions,,,,,674
b137863ff0ef5273eade360cfce7cd3c42ac8034,1.0,8.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,675
b1749f8711c621d15f256b3264158070c8e3238a,4.0,10.0,homework-01a,,,,6.0,4.0,homework-02,2.0,3.0,homework-03,3.0,5.0,homework-04,3.5,6.0,homework-05,,,,,,,,,,2.0,project-02-eval,30.0,project-02-submissions,676
b1aa772d5f50d8d91bf359c0ef2d2ee75dd435b3,1.0,6.0,homework-01a,0.5,6.0,homework-01b,,,,,,,,,,,,,,,,,,2.3333333333333335,project-01-eval,42.0,project-01-submissions,,,,,677
b1ca39761b6401c8a60939235c513664e62df562,2.0,5.0,homework-01a,4.0,7.0,homework-01b,2.0,5.0,homework-02,3.0,4.0,homework-03,5.0,5.0,homework-04,2.0,6.0,homework-05,5.0,2.0,homework-06,3.0,homework-piperider,,,,,1.1666666666666667,project-02-eval,10.0,project-02-submissions,678
b1cb2c45d79f0472b0f2109e3fbe1aff475b89c0,0.0,0.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,679
b1d7d7081b00ce9f1a2de4ff4c4efecec6c53729,10.0,20.0,homework-01a,,,,0.0,0.0,homework-02,,,,,,,,,,,,,,,,project-01-eval,100.0,project-01-submissions,,project-02-eval,60.0,project-02-submissions,680
b1f2950b955d1201532b25632e82c35a10fd60c1,4.0,1.5,homework-01a,5.0,2.0,homework-01b,5.0,2.0,homework-02,3.0,2.0,homework-03,,,,,,,,,,,,,,,,,,,,681
b2b4848c71662797f79948c867fd8eccd4873b6e,26.0,12.0,homework-01a,8.0,4.0,homework-01b,27.0,6.0,homework-02,12.0,12.0,homework-03,,,,4.0,12.0,homework-05,,,,,,,,,,,,,,682
b2bce57e8fe4782c9ffa03fdf3507103bbf563ff,2.0,10.0,homework-01a,1.0,3.0,homework-01b,,,,3.0,15.0,homework-03,,,,,,,,,,,,,,,,,,,,683
b370d274bf8650234d5efa008b5ec4aa0f51a196,2.0,4.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684
b37ab28ee3f5b2313b4b79aefcd286cd18a2326c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3333333333333333,project-02-eval,40.0,project-02-submissions,685
b389b1c01d7d4a448b688df75c3e409a7c6afe29,8.0,4.0,homework-01a,8.0,4.0,homework-01b,10.0,5.0,homework-02,4.0,5.0,homework-03,20.0,5.0,homework-04,3.0,3.0,homework-05,,,,,,,,,,,,,,686
b3a47ae78067ad0168f34ac416caf00e80170ede,1.5,3.0,homework-01a,0.1,1.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,687
b3b00e9034c5dc2477d43198252060c27e12c294,1.0,3.0,homework-01a,0.0,0.0,homework-01b,4.0,10.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,688
b3e7c0a0af1b9d4984d6cf1d0f594ca6ccd80c49,2.5,6.5,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689
b3ea534871e77de58c6201122f95dfc5decd847b,,,,,,,3.0,2.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,690
b3f83e68a22b018263dc54a911afd0b8e7edbd33,,,,,,,2.0,2.0,homework-02,3.0,2.0,homework-03,5.0,2.0,homework-04,1.0,1.0,homework-05,1.0,0.5,homework-06,,,,,,,,,,,691
b4148c0863dd27394090e2871a377465e4395e30,2.0,8.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692
b4702c0c3df1854b72dc97edb7bb5fe72580e58b,0.0,0.0,homework-01a,,,,0.0,0.0,homework-02,0.0,0.0,homework-03,0.0,0.0,homework-04,0.0,0.0,homework-05,,,,,,,,,,,,,,693
b47939ab008ca49a85ae2b2e738779547b4297b7,1.0,4.0,homework-01a,0.0,0.0,homework-01b,3.0,5.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,694
b4a0568a43901217c6933e5fede4e62ff68b7820,,,,,,,,,,,,,,,,3.0,3.0,homework-05,,,,,,,,,,,,,,695
b5385e65a4bc506295379c0fa05f3f5384fa20e6,3.0,12.0,homework-01a,4.0,3.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,696
b56fe3e657ae4bd8d738702cec7233da02995332,2.0,4.0,homework-01a,2.0,4.0,homework-01b,3.0,4.0,homework-02,3.0,4.0,homework-03,4.0,6.0,homework-04,2.0,4.0,homework-05,1.0,5.0,homework-06,,,,,,,,,,,697
b5feb0fd7e1d133727b57158a31425c415b6fa02,5.0,10.0,homework-01a,5.0,10.0,homework-01b,10.0,20.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,698
b68d1538f40f6b314bc0f991cd318f1a1d085310,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1666666666666667,project-02-eval,35.0,project-02-submissions,699
b68ddfb4c94273034967234403225740dc500e8a,2.0,20.0,homework-01a,,,,5.0,10.0,homework-02,3.0,10.0,homework-03,3.0,10.0,homework-04,2.0,8.0,homework-05,1.0,20.0,homework-06,,,1.0,project-01-eval,40.0,project-01-submissions,,,,,700
b693f7c83c248d9358ef939825f7056e0366d4b0,,,,,,,2.0,12.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,701
b6a8da9bf0bc9499fe8fc982be95d17164781380,4.0,3.0,homework-01a,3.0,1.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,702
b7587b602ea18697a26a4283257461c8a2052c4a,10.0,17.0,homework-01a,0.0,0.0,homework-01b,8.0,4.0,homework-02,5.0,3.0,homework-03,5.0,6.0,homework-04,0.0,0.0,homework-05,0.0,0.0,homework-06,,,2.0,project-01-eval,20.0,project-01-submissions,,,,,703
b798c2b6cf82518c0cea1e64595f1558d4a28ba4,0.0,0.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,2.0,0.0,homework-05,0.0,10.0,homework-06,,,,,,,,,,,704
b88edb642c3d057f05baed1ba6bbb91bb08ab7b3,18.0,30.0,homework-01a,4.0,9.0,homework-01b,18.0,22.0,homework-02,8.0,6.0,homework-03,,,,,,,,,,,,,,,,,,,,705
b8a82f0e827b5047ff53ca085a6e4938db143bc1,5.0,3.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,706
b8ddbadf68e8bb32ccde0d9fcdc90118545eafcf,1.0,10.0,homework-01a,0.0,0.0,homework-01b,1.0,6.0,homework-02,,,,1.0,6.0,homework-04,1.0,7.0,homework-05,,,,,,,,,,,,,,707
b8f64f383c3cc40537c355172d26540758c3fcb5,,,,1.0,2.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,708
b94a37daf1c993e60316b74dfd3f53bdf9717945,6.0,10.0,homework-01a,2.0,4.0,homework-01b,2.0,10.0,homework-02,3.0,4.0,homework-03,3.0,9.0,homework-04,2.0,11.0,homework-05,1.0,10.0,homework-06,,,,,,,1.0,project-02-eval,50.0,project-02-submissions,709
b996df54187b7a0963410ad2c85fc1f24594a9a6,1.0,2.0,homework-01a,2.0,6.0,homework-01b,5.0,12.0,homework-02,2.0,3.0,homework-03,5.0,5.0,homework-04,3.0,3.0,homework-05,5.0,5.0,homework-06,,,,,,,,,,,710
b9f1d3b638a23f604eeb064b9d4a9283ceaa99f0,1.0,6.0,homework-01a,1.0,3.0,homework-01b,4.0,10.0,homework-02,3.0,3.0,homework-03,4.0,12.0,homework-04,2.0,8.0,homework-05,1.0,6.0,homework-06,,,,,,,1.3333333333333333,project-02-eval,10.0,project-02-submissions,711
ba151b5591e6444a121499daf020682bb364796c,2.0,4.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712
ba980f694e1ed4ae965e6ddde641c4bcc0283df6,3.0,2.0,homework-01a,1.0,1.0,homework-01b,3.0,3.0,homework-02,1.0,1.0,homework-03,,,,,,,,,,,,,,,,,,,,713
babd83154c96d48ece16fbff1fa36a5f624fc2e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.333333333333333,project-02-eval,40.0,project-02-submissions,714
bae463cca28e71bc82e5fbb81b5a193c97c58e83,3.0,4.0,homework-01a,1.0,1.5,homework-01b,2.0,4.0,homework-02,2.0,3.0,homework-03,,,,3.0,6.0,homework-05,,,,,,,,,,1.0,project-02-eval,168.0,project-02-submissions,715
bb7ad35fbb2ff0277b232640c91e17ab7e8baa85,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,project-01-eval,12.0,project-01-submissions,,,,,716
bb98659c4dd6b7c4701bba7e443ce213311fe39b,4.0,8.0,homework-01a,4.0,8.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,717
bc41bf813673e2b551eee3d51c5395d23bd6cab9,2.0,12.0,homework-01a,0.0,0.0,homework-01b,5.0,15.0,homework-02,3.0,3.0,homework-03,5.0,20.0,homework-04,2.0,15.0,homework-05,,,,,,,,,,0.5,project-02-eval,50.0,project-02-submissions,718
bc98e7bd493fa8e3c7d21448fbed63075083ef5b,3.0,5.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719
bce413eac7e773ff1d5399f787f3098e7d3f5181,10.0,6.0,homework-01a,,,,4.0,4.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,720
bcfd7e6681b0eaa61b60770487ae244659ec139c,0.0,0.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,721
bd1a9195bd31b19d8489c341c744c20b1c9c92a9,0.0,0.0,homework-01a,0.0,0.0,homework-01b,0.0,0.0,homework-02,0.0,0.0,homework-03,,,,,,,,,,,,,,,,,,,,722
bd3c6323da12d3fc71aa0765ceaf1ecde3ade167,1.5,5.0,homework-01a,2.0,3.0,homework-01b,3.0,4.0,homework-02,2.0,3.0,homework-03,9.0,16.0,homework-04,10.0,18.0,homework-05,24.0,20.0,homework-06,,,,,,,,,,,723
bdd145ac36bfb98d81c072a09df35386501f3816,2.0,5.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724
be315a85bc62f2f20655661b46edb9d8de14e293,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,project-02-eval,30.0,project-02-submissions,725
be60d5601ebd16205bde45432e1f20fc8274acc9,15.0,6.0,homework-01a,2.0,2.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,726
be706ee8c61490493f5ceb3f3564276390884f92,2.0,5.0,homework-01a,2.0,5.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,727
bf5a6c1ef1ca75baa68c9bb7c07f2d968c3ba9f6,10.0,5.0,homework-01a,10.0,5.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,728
bf72e48a8343bf8e76b696b3d723383877f544e7,2.0,2.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,729
bf7c2f647d790667512966ea6a160d674752c64b,3.0,2.5,homework-01a,0.5,0.5,homework-01b,1.5,4.0,homework-02,1.5,1.5,homework-03,2.0,2.0,homework-04,1.0,2.0,homework-05,3.0,3.0,homework-06,,,,,,,,,,,730
c07144a032ffbb587d092df158dbe31c8183ec45,5.0,5.0,homework-01a,0.0,0.0,homework-01b,8.0,8.0,homework-02,1.0,3.0,homework-03,,,,,,,,,,,,,,,,,,,,731
c0c86788931077d10ad999a443feb32f2fc45d0b,1.0,2.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732
c0eff76cc724d7d1aab718ccd0f6b7b4c85d7bfe,2.0,8.0,homework-01a,1.0,2.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,733
c0f26a14c5f58ad0da9feb350111d27f940c6270,2.0,3.0,homework-01a,2.0,2.0,homework-01b,4.0,3.0,homework-02,2.0,2.0,homework-03,3.0,3.0,homework-04,2.0,3.0,homework-05,1.0,4.0,homework-06,,,2.0,project-01-eval,16.0,project-01-submissions,,,,,734
c1135efacd1b66915b8f40b97bae56eac1b6b4fa,2.0,2.5,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735
c11e130ecfeb70a4d24d6e21f3d5d95455365b56,3.0,12.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736
c1362d3a6600160102b2ba6ba31235b195949675,3.0,2.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737
c15f1ba61b68d5da456b61248de015ecf8140c24,2.0,3.0,homework-01a,0.0,0.25,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,738
c1b754564b5b0374da7854c19c1f32071e0943d2,2.0,30.0,homework-01a,1.0,2.0,homework-01b,0.0,0.0,homework-02,0.0,0.0,homework-03,0.0,0.0,homework-04,0.0,0.0,homework-05,0.0,0.0,homework-06,,,,,,,,,,,739
c1d37e173970c863cdb1dd00fdd7f73248d24509,,,,,,,,,,3.0,6.0,homework-03,,,,,,,,,,,,,,,,,,,,740
c272caca57d0941cccb8ae1e69bc0d18017580e8,,,,,,,3.0,12.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,741
c33859593d93f8095a98924b18b705d471ea3d53,5.0,10.0,homework-01a,,,,20.0,20.0,homework-02,5.0,10.0,homework-03,20.0,20.0,homework-04,2.0,5.0,homework-05,5.0,5.0,homework-06,,,,,,,2.0,project-02-eval,100.0,project-02-submissions,742
c42248569c883032f7057a5ff0506a63f1d36512,0.0,0.0,homework-01a,0.0,0.0,homework-01b,0.0,0.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,743
c4501151175d9b196bede5446372e41cbb900336,3.0,5.0,homework-01a,1.0,4.0,homework-01b,5.0,4.0,homework-02,2.0,2.0,homework-03,2.0,10.0,homework-04,,,,,,,,,,,,,3.0,project-02-eval,15.0,project-02-submissions,744
c462abb49920017c483cc90f35faf8698c929e9f,,,,,,,,,,3.0,4.0,homework-03,,,,0.5,3.0,homework-05,0.0,0.0,homework-06,,,,,,,,,,,745
c4ec1e561e5bb78af41893aaf03c68b0700131a3,0.0,0.0,homework-01a,,,,0.0,0.0,homework-02,0.0,0.0,homework-03,0.0,0.0,homework-04,0.0,0.0,homework-05,,,,,,,,,,,project-02-eval,100.0,project-02-submissions,746
c57ee3e79d1981d84d36ebeaf590315d3dea5d01,,,,,,,6.0,3.0,homework-02,1.0,3.0,homework-03,3.0,8.0,homework-04,4.0,10.0,homework-05,,,,,,,,,,,,,,747
c58d341a1a59a3d1deff42d87cadf317a9970bb3,1.0,15.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748
c5a5de82880e5067521a0323e1bdf6f3dd783cd6,0.75,7.0,homework-01a,0.75,7.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,749
c5fc49a522b94e66fe81e3d66947ec3ca3a09df5,2.0,4.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750
c6302a5b150c094fb9975c6db4037236db87ed26,2.0,4.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751
c6415943b93476b4cf9b72db9f51bde93d38e206,,,,0.2,1.5,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,752
c6d8ef92a24a6deca3012c0636266c59ba33b657,4.0,13.0,homework-01a,0.4,1.0,homework-01b,5.0,6.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,753
c71743a1774c51c969bdb7dcfc5ac15bdb7f9f75,1.0,5.0,homework-01a,1.0,3.0,homework-01b,4.0,6.0,homework-02,1.0,2.0,homework-03,2.0,8.0,homework-04,2.0,16.0,homework-05,,,,1.0,homework-piperider,,,,,,,,,754
c729e3c8a9dabae7cc4f0e1249ca7527b030b4b2,2.0,3.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755
c78e83fd0b8a918e14abd56a3f3993c834037ef0,5.0,15.0,homework-01a,2.0,2.0,homework-01b,5.0,7.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,756
c7981fa249da08b3c23b0496faae0449a3a3bf13,72.0,48.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757
c7a14e7c176c8e58542cb6341a51507491823936,1.5,6.0,homework-01a,0.25,3.0,homework-01b,3.0,3.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,758
c7d21f87b4716fef71f5dad65b5fa646aa0805cb,4.0,3.0,homework-01a,,,,20.0,30.0,homework-02,,,,,,,,,,,,,,,,,,,1.0,project-02-eval,40.0,project-02-submissions,759
c7ded244f58f13cec9622d7e3e3c732754917419,4.0,4.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,0.5,project-02-eval,25.0,project-02-submissions,760
c7f0a4a4d41c6d6632445958e287ca8c00b732ee,4.0,8.0,homework-01a,3.0,3.0,homework-01b,10.0,10.0,homework-02,4.0,4.0,homework-03,6.0,10.0,homework-04,4.0,10.0,homework-05,4.0,8.0,homework-06,,,1.9166666666666667,project-01-eval,55.0,project-01-submissions,,,,,761
c87a752ba145f8875b5a635bd642790d3b6c486f,3.0,10.0,homework-01a,1.0,3.0,homework-01b,33.0,10.0,homework-02,,,,,,,1.5,7.0,homework-05,,,,,,1.3333333333333333,project-01-eval,85.0,project-01-submissions,,,,,762
c88925348081ba2006727ea82653d9093ad3bdc5,16.0,8.0,homework-01a,,,,12.0,6.0,homework-02,8.0,3.0,homework-03,10.0,5.0,homework-04,3.0,5.0,homework-05,5.0,5.0,homework-06,,,5.666666666666667,project-01-eval,30.0,project-01-submissions,4.0,project-02-eval,50.0,project-02-submissions,763
c8bcb0bfe2d0657a87e56f27af1e074b9a19695c,2.0,5.0,homework-01a,2.0,5.0,homework-01b,3.0,3.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,764
c9b32e839e578f3314151a58f8b8d3e3fb7430d1,1.0,4.0,homework-01a,1.0,0.0,homework-01b,3.0,5.0,homework-02,1.0,2.0,homework-03,,,,,,,,,,,,,,,,,,,,765
ca068cd9ec3beb02061bd74b3ef6d8d6b4a7a6c9,3.0,2.0,homework-01a,2.0,4.0,homework-01b,4.0,4.0,homework-02,3.0,4.0,homework-03,6.0,3.0,homework-04,3.0,6.0,homework-05,2.0,10.0,homework-06,3.0,homework-piperider,1.0,project-01-eval,30.0,project-01-submissions,,,,,766
ca1ba39c6c7e793e51ada9ae50778fac5694c2c1,3.0,10.0,homework-01a,3.0,3.0,homework-01b,,,,3.0,2.5,homework-03,,,,,,,,,,,,,,,,,,,,767
ca21e4f3f336588dac94300aaeb93323f57c3813,2.0,5.0,homework-01a,2.0,5.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,768
ca4d4927693158fff157e2bbd7e4daf606c69bd1,3.0,6.0,homework-01a,1.0,4.0,homework-01b,4.0,4.0,homework-02,2.0,3.0,homework-03,,,,,,,,,,,,,,,,,,,,769
ca6e4f101db0c3fd169fab4ccb2767be65737d47,2.0,3.0,homework-01a,2.0,2.0,homework-01b,4.0,7.0,homework-02,4.0,5.0,homework-03,,,,2.0,3.0,homework-05,,,,,,0.5,project-01-eval,30.0,project-01-submissions,,,,,770
ca8bd994353b5aa8ee4c3f73c430615a316f2789,4.0,10.0,homework-01a,0.25,1.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,771
cab6db22d1e3c0cf98b7ee3c03cf9a723422afc3,3.0,7.0,homework-01a,1.0,3.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,772
cb6e594286716d1764ed09ab6ff6ae2b85c55d10,3.0,12.0,homework-01a,0.0,0.0,homework-01b,5.0,4.0,homework-02,2.0,1.0,homework-03,3.0,3.0,homework-04,2.0,4.0,homework-05,0.0,0.0,homework-06,,,,,,,,,,,773
cb7697f127c7c71bc98fdebc2fcefa917c11d41f,2.0,6.0,homework-01a,0.25,6.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,774
cc094c310e8ae651d57a58910c53dcc7e77db1db,1.5,10.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775
cc5b7c0e013abcd0c8a68d565cdf0cb0eba8e195,2.0,2.0,homework-01a,2.0,1.0,homework-01b,4.0,3.0,homework-02,2.0,1.0,homework-03,4.0,3.0,homework-04,1.0,2.0,homework-05,1.0,2.0,homework-06,,,1.0,project-01-eval,7.0,project-01-submissions,,,,,776
cc999e84fcf45946c9a2ed77bffadeb57ad59036,2.0,5.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777
ccd2c4b60dd2f36714637f9f248429c2ad61b794,,,,0.5,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,778
cce590e3cc75210ea377cdb6e78075f420519225,3.0,10.32,homework-01a,4.0,10.4,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,779
cce6eb48cb77a5f4e77193c49d95f2ea0e30d2dc,5.0,10.0,homework-01a,3.0,5.0,homework-01b,3.0,5.0,homework-02,5.0,8.0,homework-03,,,,,,,,,,,,1.0,project-01-eval,15.0,project-01-submissions,,,,,780
cd8e7fac0b0f34c0e230874115c4ad50372b353c,4.0,6.0,homework-01a,4.0,4.0,homework-01b,16.0,5.0,homework-02,3.0,3.0,homework-03,8.0,8.0,homework-04,2.0,6.0,homework-05,5.0,5.0,homework-06,,,1.0,project-01-eval,30.0,project-01-submissions,,,,,781
ce1d1d9e79b3cea1209754e95c073c9772b1fc39,2.0,4.0,homework-01a,2.0,4.0,homework-01b,8.0,8.0,homework-02,2.0,4.0,homework-03,,,,,,,,,,,,,,,,,,,,782
ce4c9a400356fffaabd9a56548bea499cb17eb0a,4.0,4.0,homework-01a,2.0,8.0,homework-01b,,,,2.0,4.0,homework-03,,,,,,,,,,,,,,,,,,,,783
ce574af8798332ac2989d62e7000315cd55e068e,2.0,2.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,784
ce682d5155e81bfba2c1b76c7fc4811a11b486c6,2.0,6.0,homework-01a,0.0,0.0,homework-01b,3.0,4.0,homework-02,2.0,2.0,homework-03,,,,2.0,2.0,homework-05,,,,,,,,,,,,,,785
ce910a6be1fb77eeb928b830549999fc58d58e5a,1.0,2.0,homework-01a,1.0,2.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,786
cea6b7c77054ca2c3cdfbd6c7ba91dec884b71a1,9.0,5.0,homework-01a,1.0,2.0,homework-01b,10.0,5.0,homework-02,6.0,1.0,homework-03,6.5,3.5,homework-04,6.0,5.0,homework-05,,,,,,,,,,2.0,project-02-eval,150.0,project-02-submissions,787
cea73ff17a33e8310ea1e92847a01605928c5f86,4.0,9.0,homework-01a,4.0,9.0,homework-01b,7.0,10.0,homework-02,8.0,5.0,homework-03,12.0,12.0,homework-04,5.0,12.0,homework-05,1.0,8.0,homework-06,,,,,,,,,,,788
ceb9b621cdf4b8728d5e28cf133458b98021da60,0.0,0.0,homework-01a,0.0,0.0,homework-01b,3.0,3.0,homework-02,0.0,0.0,homework-03,,,,,,,,,,,,,,,,,,,,789
cef688816602702512af88265c38c2f9cbea0f75,2.0,15.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,790
cf313c6bf900f83ff345c530970d2b4701e328f0,3.0,4.0,homework-01a,2.0,2.0,homework-01b,8.0,3.0,homework-02,3.0,3.0,homework-03,4.0,3.0,homework-04,2.0,4.0,homework-05,8.0,10.0,homework-06,,,0.8333333333333334,project-01-eval,60.0,project-01-submissions,,,,,791
cfc20d71712b7dc549f3b0e74015a0c0015e25bf,5.0,3.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792
cfc2d0ee0d75c13be104a8b95f10b13340b37708,,,,,,,20.0,5.0,homework-02,80.0,5.0,homework-03,,,,,,,,,,,,,,,,,,,,793
d0b65e9761d8b46f12b3aaa3ec5d800e1d9a4261,,,,,,,,,,,,,,,,,,,,,,,,8.0,project-01-eval,35.0,project-01-submissions,,,,,794
d0d4eebcb8e9ff553a1c1eb1173f1c49696eaa7a,0.0,0.0,homework-01a,0.0,0.0,homework-01b,0.0,0.0,homework-02,,,,0.0,0.0,homework-04,0.0,0.0,homework-05,0.0,0.0,homework-06,,,,,,,,,,,795
d0e1c5a6a1636168f4706841320e0f013d179a3e,2.0,1.0,homework-01a,1.0,2.0,homework-01b,2.0,2.0,homework-02,1.0,1.0,homework-03,3.0,2.0,homework-04,2.0,2.0,homework-05,2.0,3.0,homework-06,,,,,,,,,,,796
d0f9ceec519469d3fb704763adb6ad103f81c02a,0.0,0.0,homework-01a,,,,0.0,0.0,homework-02,0.0,0.0,homework-03,0.0,0.0,homework-04,0.0,0.0,homework-05,,,,,,,,,,,,,,797
d16b07a204d9def69a93b64cde75d5f1a8489e2a,,,,,,,,,,,,,4.0,6.0,homework-04,2.0,6.0,homework-05,,,,,,,,,,,,,,798
d1a10a807f58a1dcb0a3524c7427bc7a55a21488,3.0,5.0,homework-01a,1.0,2.0,homework-01b,3.0,5.0,homework-02,5.0,2.0,homework-03,,,,1.0,5.0,homework-05,,,,,,,,,,,,,,799
d1b69a41b53dcff657e23af727a927449bb769f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,project-02-submissions,800
d21e8e114a833c8a866b47c0b4354af79d28d9ca,2.0,5.0,homework-01a,2.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,801
d28e28f643ef8dae22c024f1479672297d974c2a,,,,,,,,,,,,,0.0,0.0,homework-04,,,,,,,,,,,,,,,,,802
d2ada49db2d57719289045820daaa26f5869831a,1.0,2.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803
